source,word,ld,nm,freq,cd,measure
gem15,basket,418,590,5.12734,5.13182,m
gem15,battle,450,600,5.59046,5.56782,m
gem15,bead,428,502,4.17168,4.15132,m
gem15,beer,388,456,5.68504,5.79093,m
gem15,beggar,454,582,3.49076,4.41472,m
gem15,belief,478,624,6.62381,5.74129,m
gem15,bitch,442,500,4.12951,4.6359,m
gem15,blame,460,552,5.21599,5.47988,m
gem15,bliss,434,534,4.37987,4.76793,m
gem15,blister,492,670,2.79036,3.99095,m
gem15,blood,390,480,5.95715,5.76727,m
gem15,blouse,454,600,4.83352,5.0725,m
gem15,boast,454,554,4.47944,4.60702,m
gem15,bondage,520,700,4.30198,4.22015,m
gem15,bonnet,480,604,4.55987,3.82948,m
gem15,bounce,436,560,4.80336,4.41515,m
gem15,bowel,518,652,4.23149,4.19908,m
gem15,bowl,408,502,5.59817,5.35075,m
gem15,bracket,472,626,4.49197,4.78905,m
gem15,breakfast,540,758,5.80919,5.6697,m
gem15,breast,432,558,5.54632,5.03838,m
gem15,bulge,458,576,3.48339,3.67111,m
gem15,button,414,560,4.62356,4.86952,m
gem15,camp,404,500,4.99756,5.40753,m
gem15,cancer,492,602,4.92994,5.14471,m
gem15,candle,440,580,5.48676,5.27529,m
gem15,candy,420,530,5.34882,5.18625,m
gem15,canoe,430,560,3.36664,3.89294,m
gem15,carcass,492,670,3.42221,3.56256,m
gem15,caress,480,586,3.89926,4.81223,m
gem15,carpet,442,590,4.87128,4.7015,m
gem15,carriage,526,750,4.95754,4.58327,m
gem15,castle,464,630,5.11629,4.8205,m
gem15,cattle,438,580,5.69104,5.11227,m
gem15,caution,478,646,5.05898,5.04019,m
gem15,cease,450,520,4.74447,5.10082,m
gem15,ceiling,458,620,4.98068,5.40937,m
gem15,chauffeur,564,850,3.42756,4.18558,m
gem15,chest,420,520,5.35096,4.97801,m
gem15,chew,402,500,4.84858,4.70625,m
gem15,child,364,462,6.96915,6.42945,m
gem15,chord,450,550,4.34925,4.79978,m
gem15,circuit,506,720,5.06231,5.336,m
gem15,city,390,520,6.20902,6.21019,m
gem15,class,410,500,6.07107,5.96399,m
gem15,clergy,522,696,4.37761,4.60421,m
gem15,cloak,434,530,3.8346,4.59503,m
gem15,closure,524,700,3.96224,5.01404,m
gem15,clover,470,624,4.16434,4.55024,m
gem15,coffin,488,610,4.6621,4.24287,m
gem15,column,472,640,5.08258,5.18006,m
gem15,comb,404,500,4.51749,4.77999,m
gem15,compass,486,644,4.55203,5.00344,m
gem15,complex,506,720,5.72871,5.43656,m
gem15,concept,520,676,6.23956,6.17336,m
gem15,consent,484,680,5.18009,5.21659,m
gem15,console,520,704,5.72858,5.47309,m
gem15,contempt,536,760,4.61708,4.85591,m
gem15,context,522,694,6.02172,5.83035,m
gem15,contract,538,700,5.60428,5.78568,m
gem15,costume,494,700,4.43328,5.05818,m
gem15,cottage,468,644,4.17276,4.49312,m
gem15,cotton,438,580,5.32726,5.05764,m
gem15,couch,440,550,5.23392,5.36007,m
gem15,cough,408,482,5.083,4.9867,m
gem15,county,486,634,5.43005,5.25595,m
gem15,courage,500,640,5.6369,5.81652,m
gem15,crab,396,500,4.69919,4.50627,m
gem15,cricket,472,640,4.57863,4.25923,m
gem15,crisis,506,680,5.70417,5.41933,m
gem15,crude,418,540,4.73808,5.10582,m
gem15,crystal,470,656,4.63917,4.28988,m
gem15,cuddle,466,620,4.95843,4.89038,m
gem15,culture,516,730,5.73001,5.40203,m
gem15,cure,424,524,5.83061,5.32677,m
gem15,curtain,480,656,5.03386,5.29102,m
gem15,cushion,476,670,4.66449,4.8942,m
gem15,dance,414,510,5.63422,5.5809,m
gem15,dandruff,550,754,3.14813,3.72695,m
gem15,dare,384,468,4.81598,5.2018,m
gem15,date,376,468,5.33956,5.8294,m
gem15,delight,472,640,4.6331,5.48417,m
gem15,desert,458,580,4.91526,5.394,m
gem15,despair,516,660,4.38222,5.09569,m
gem15,dessert,456,620,4.81377,5.3017,m
gem15,device,476,620,5.62725,5.61269,m
gem15,dinner,422,600,5.03812,5.38983,m
gem15,disgust,504,670,4.40504,5.05516,m
gem15,doctor,392,540,5.73643,5.91876,m
gem15,doctrine,554,780,4.22422,4.8475,m
gem15,donkey,402,550,3.57624,4.41434,m
gem15,doom,456,510,4.37956,4.75461,m
gem15,doubt,456,570,5.43496,5.63147,m
gem15,dread,432,570,4.39112,4.553,m
gem15,duty,422,540,5.28306,5.37175,m
gem15,ease,386,480,5.67031,5.64342,m
gem15,employ,460,630,4.77729,5.30619,m
gem15,escort,510,678,4.16434,4.72972,m
gem15,essence,524,680,4.41519,5.0138,m
gem15,excuse,482,650,5.51231,5.50558,m
gem15,faith,420,512,6.44894,5.86457,m
gem15,fame,410,480,5.12912,5.48127,m
gem15,farewell,540,800,3.91354,4.0544,m
gem15,fault,434,546,5.61175,5.54273,m
gem15,feat,422,510,4.55851,5.18955,m
gem15,fiction,500,676,5.56768,5.56674,m
gem15,figment,532,710,3.31825,4.18403,m
gem15,fire,368,436,5.78628,5.96633,m
gem15,flea,422,490,4.08719,3.76449,m
gem15,fleet,440,546,4.64832,4.64046,m
gem15,flourish,536,730,4.30296,4.69555,m
gem15,food,364,470,6.84375,6.28473,m
gem15,forehead,502,690,4.04718,4.55188,m
gem15,forge,484,594,4.43579,4.61157,m
gem15,fortress,520,772,3.67725,3.88773,m
gem15,fraud,466,580,4.53039,4.96258,m
gem15,freedom,500,662,6.70514,5.80368,m
gem15,function,490,690,5.24643,5.50889,m
gem15,fuss,454,510,4.90617,4.51574,m
gem15,gain,380,480,5.11979,5.3747,m
gem15,game,392,498,6.3826,6.48828,m
gem15,garbage,488,634,5.2572,5.30634,m
gem15,giraffe,504,730,3.66213,3.88302,m
gem15,gist,462,560,4.75519,5.05718,m
gem15,glacier,516,736,3.3829,3.7412,m
gem15,glee,420,480,4.20015,4.7239,m
gem15,gloom,432,540,4.62961,4.68021,m
gem15,goose,426,524,4.74716,4.45761,m
gem15,greed,444,522,5.40034,4.96143,m
gem15,grind,428,546,4.70455,4.7047,m
gem15,guilt,434,532,5.29192,5.25524,m
gem15,guitar,450,650,5.2461,5.29768,m
gem15,hall,374,450,6.0261,5.63864,m
gem15,ham,358,458,4.64126,4.98134,m
gem15,hammock,512,696,3.91306,4.20561,m
gem15,hand,312,420,6.83815,6.70694,m
gem15,handle,452,590,5.9609,5.67252,m
gem15,harvest,514,676,4.9192,4.81386,m
gem15,hate,402,460,5.4067,5.7379,m
gem15,head,346,418,7.58866,6.49103,m
gem15,health,426,520,6.1517,5.95129,m
gem15,heaven,430,570,6.44904,5.81562,m
gem15,hit,370,440,5.89002,6.21042,m
gem15,honey,380,510,4.82196,5.36411,m
gem15,hope,382,478,6.46585,6.11077,m
gem15,hostage,554,740,3.48572,4.27837,m
gem15,hostess,480,710,4.06582,4.67198,m
gem15,hurdle,484,610,3.86842,4.71911,m
gem15,husband,410,568,5.84507,5.94742,m
gem15,impress,506,672,5.64815,5.45129,m
gem15,incest,528,700,2.71278,2.8696,m
gem15,island,444,586,4.96694,5.13778,m
gem15,issue,460,592,6.2454,6.0049,m
gem15,item,394,490,6.20747,6.14305,m
gem15,jacket,450,604,5.21443,5.3406,m
gem15,jewel,470,598,4.9811,4.8381,m
gem15,jungle,474,604,4.23384,4.43481,m
gem15,junk,446,524,5.62489,4.94992,m
gem15,justice,476,650,5.05608,5.69658,m
gem15,kill,388,490,5.61221,5.81642,m
gem15,knock,410,470,5.31382,5.56862,m
gem15,knowledge,542,748,6.21139,5.93676,m
gem15,lace,404,502,4.71149,5.05673,m
gem15,ladder,418,540,4.62467,5.21165,m
gem15,launch,460,596,5.59061,5.18821,m
gem15,leaf,374,464,5.51281,5.74385,m
gem15,leisure,500,710,5.26952,5.10588,m
gem15,leopard,482,700,3.83465,4.18923,m
gem15,lettuce,470,662,4.45761,4.96926,m
gem15,limit,444,526,5.96924,5.86002,m
gem15,line,366,448,6.17757,6.1328,m
gem15,lobster,508,688,3.97529,4.02203,m
gem15,luck,412,480,5.35867,5.84516,m
gem15,luggage,496,684,5.05996,5.20721,m
gem15,lumber,480,610,5.13351,4.9686,m
gem15,lunch,426,540,5.70532,5.70975,m
gem15,lust,422,500,4.75965,4.77784,m
gem15,malice,486,636,4.39451,4.74952,m
gem15,mammal,472,654,4.44784,4.91746,m
gem15,mansion,510,734,4.32019,4.52307,m
gem15,marvel,478,634,5.43093,5.25715,m
gem15,mate,366,470,4.97604,5.84422,m
gem15,melon,420,564,4.16465,4.71043,m
gem15,menace,494,658,4.44728,4.91574,m
gem15,merchant,486,660,4.20438,5.12453,m
gem15,message,482,660,5.86242,5.81925,m
gem15,metal,408,500,5.72858,5.69666,m
gem15,methane,540,764,3.58424,3.30468,m
gem15,method,448,606,5.34882,5.6998,m
gem15,midst,452,568,4.30931,5.14771,m
gem15,mirror,452,610,5.48818,5.63164,m
gem15,mischief,538,740,4.37761,4.81212,m
gem15,mistress,512,700,4.30859,4.62478,m
gem15,model,446,576,6.61157,6.12767,m
gem15,moisture,508,690,4.07964,5.03823,m
gem15,moment,404,498,5.92445,6.27633,m
gem15,monarch,528,664,4.16532,4.44631,m
gem15,monkey,406,550,4.03418,4.96504,m
gem15,monster,478,644,5.02102,5.27533,m
gem15,mood,408,500,5.9334,5.86554,m
gem15,morsel,494,644,4.06349,4.7578,m
gem15,moth,422,522,3.73707,4.0901,m
gem15,mother,312,430,6.63283,6.61592,m
gem15,mug,410,474,4.48971,5.26573,m
gem15,mural,508,644,4.16532,4.29505,m
gem15,myth,484,568,5.83015,5.26514,m
gem15,necklace,514,750,4.25784,4.77327,m
gem15,nectar,482,650,4.25784,4.2094,m
gem15,needle,414,538,4.45933,5.00139,m
gem15,neglect,516,694,4.77145,5.11812,m
gem15,neutral,470,636,5.01478,5.57473,m
gem15,notion,454,610,5.55818,5.64531,m
gem15,nuisance,516,730,4.34005,4.8934,m
gem15,nurture,488,710,4.45468,5.14046,m
gem15,office,430,540,5.85148,6.2772,m
gem15,ordeal,530,690,3.79146,4.61136,m
gem15,outrage,484,680,4.26518,4.73864,m
gem15,packet,464,614,4.79876,4.37889,m
gem15,palace,474,620,5.01683,4.81212,m
gem15,pamphlet,528,740,3.07643,3.61178,m
gem15,panther,470,690,3.3829,3.64879,m
gem15,parade,486,656,4.6367,5.15516,m
gem15,parrot,472,612,4.8345,4.41396,m
gem15,passage,514,670,5.7861,5.4104,m
gem15,passion,472,610,5.67848,5.69939,m
gem15,pause,438,510,5.28322,4.98082,m
gem15,pelvis,498,690,3.91379,4.3081,m
gem15,pension,508,684,4.44427,4.83699,m
gem15,people,436,570,8.59044,6.83591,m
gem15,person,398,536,8.18761,6.79016,m
gem15,pest,400,510,4.32299,4.57972,m
gem15,phantom,518,692,4.10558,4.50137,m
gem15,phase,458,586,5.19889,5.4312,m
gem15,pheasant,528,750,3.18154,4.00083,m
gem15,picket,492,630,3.75601,4.32122,m
gem15,picture,438,600,5.38894,5.90035,m
gem15,piece,386,500,5.57571,5.85275,m
gem15,pillow,462,592,5.70501,5.68894,m
gem15,pint,372,480,4.25833,5.10067,m
gem15,pity,464,576,5.3412,5.39406,m
gem15,plasma,514,680,5.0165,4.94986,m
gem15,plea,454,510,4.61708,4.64464,m
gem15,pleasure,460,630,5.78595,5.5856,m
gem15,police,454,604,6.76218,5.89275,m
gem15,portrait,542,750,3.99214,4.55198,m
gem15,power,408,500,6.34838,6.16086,m
gem15,prestige,556,790,4.73116,4.94976,m
gem15,pride,426,514,5.51043,5.39387,m
gem15,prince,472,600,5.32719,5.17576,m
gem15,princess,508,720,3.92505,5.14333,m
gem15,prison,474,606,5.55403,5.48278,m
gem15,product,462,608,6.06276,6.18913,m
gem15,progress,520,696,5.69514,5.6126,m
gem15,project,460,626,5.36464,5.74111,m
gem15,pumpkin,494,700,4.06728,4.5947,m
gem15,punch,392,478,4.9778,5.04337,m
gem15,pupil,442,570,5.56266,5.36422,m
gem15,puzzle,482,650,5.09565,5.1574,m
gem15,python,496,672,3.92584,4.19064,m
gem15,rain,382,470,6.27595,6.00704,m
gem15,rattle,416,560,3.88921,4.45369,m
gem15,reason,438,590,6.48597,5.92814,m
gem15,recall,462,620,5.30991,4.99317,m
gem15,reject,482,626,5.0781,5.2657,m
gem15,report,460,616,5.51821,5.4539,m
gem15,reptile,494,670,4.38507,4.55251,m
gem15,resort,490,656,5.0652,4.92677,m
gem15,respect,452,600,6.40122,6.2247,m
gem15,risk,394,480,6.04208,5.9342,m
gem15,role,412,492,6.66869,6.07925,m
gem15,romance,494,700,5.78578,5.35458,m
gem15,rubble,492,628,4.2231,4.63181,m
gem15,ruffle,496,610,3.82727,4.23391,m
gem15,saloon,514,654,4.84772,4.63989,m
gem15,sandwich,490,672,5.3177,5.70535,m
gem15,scalpel,536,710,3.13434,4.61216,m
gem15,script,478,586,5.58371,5.65205,m
gem15,seed,352,440,5.0522,5.51505,m
gem15,sentence,516,698,6.02669,6.11144,m
gem15,service,470,610,6.46459,6.17382,m
gem15,settle,448,610,5.56187,5.29822,m
gem15,shaft,436,560,5.39335,4.7539,m
gem15,shame,454,544,5.61322,5.28875,m
gem15,shark,438,534,4.37881,4.64011,m
gem15,shirt,404,510,5.52355,5.81453,m
gem15,shrug,450,550,4.75893,4.79591,m
gem15,signal,442,570,5.27049,5.40673,m
gem15,sin,396,460,5.19011,5.19866,m
gem15,sister,370,520,5.96315,5.94104,m
gem15,slave,472,550,4.15543,4.73189,m
gem15,sleep,402,486,7.33438,6.1506,m
gem15,slope,448,550,4.14349,4.57491,m
gem15,slum,476,548,4.09117,4.54733,m
gem15,smear,460,570,4.14349,4.46057,m
gem15,smell,348,450,4.49809,5.61132,m
gem15,snail,416,526,3.32331,4.0487,m
gem15,snort,480,528,4.20514,4.33409,m
gem15,soldier,440,620,5.05307,5.38106,m
gem15,sorrow,454,590,5.15371,5.4127,m
gem15,sparkle,496,614,4.14468,4.82241,m
gem15,spinach,516,690,3.88446,4.36956,m
gem15,spirit,434,580,6.3265,5.64336,m
gem15,spit,420,510,4.29027,4.79124,m
gem15,spring,412,530,5.83311,5.83356,m
gem15,squash,444,570,4.29767,4.82747,m
gem15,squeeze,496,598,4.74841,4.77798,m
gem15,stab,426,470,4.02767,4.70457,m
gem15,status,482,630,5.88005,5.37682,m
gem15,stock,406,486,5.78669,5.76465,m
gem15,stomach,472,630,5.61993,5.38682,m
gem15,stove,434,544,5.29112,5.39472,m
gem15,strand,454,580,4.75893,4.87762,m
gem15,stretch,452,596,5.22957,5.16049,m
gem15,stride,438,560,4.49391,5.01272,m
gem15,string,422,554,5.94514,5.28781,m
gem15,suburb,524,700,5.26999,5.32301,m
gem15,success,474,670,5.76873,5.70224,m
gem15,surgeon,546,730,5.07246,5.21245,m
gem15,sweater,470,636,5.17783,5.06866,m
gem15,sword,440,548,5.35877,5.09735,m
gem15,table,346,500,6.84405,6.24763,m
gem15,taboo,488,580,4.0232,4.72999,m
gem15,talent,476,616,5.96051,5.47474,m
gem15,terror,464,580,5.12856,5.14407,m
gem15,texture,506,690,4.48135,5.33986,m
gem15,throat,430,546,5.47352,5.14484,m
gem15,tiger,422,544,4.48971,4.77696,m
gem15,toast,406,480,5.01539,5.73861,m
gem15,toilet,408,540,4.5336,5.60312,m
gem15,tortoise,522,790,3.24624,3.44547,m
gem15,town,368,470,5.3672,6.15688,m
gem15,toxin,508,660,4.00601,4.37179,m
gem15,traffic,510,700,5.6932,5.84473,m
gem15,transit,478,660,4.69732,5.33563,m
gem15,treason,532,726,4.17429,4.49809,m
gem15,treasure,486,690,5.08431,5.20029,m
gem15,trend,438,550,4.92898,5.81291,m
gem15,triumph,514,692,4.72933,4.8885,m
gem15,troll,442,546,3.2827,3.82521,m
gem15,trouble,478,650,5.87965,5.67482,m
gem15,trousers,512,700,5.10896,5.17903,m
gem15,trumpet,498,676,4.79876,4.634,m
gem15,trust,398,480,5.52575,6.17918,m
gem15,tulip,440,570,3.46301,3.85998,m
gem15,tumble,486,630,5.00718,5.0147,m
gem15,typhoon,514,716,2.71278,3.23284,m
gem15,ulcer,516,640,3.34801,4.07656,m
gem15,urge,414,490,4.83663,5.39758,m
gem15,usher,476,622,4.62506,4.73968,m
gem15,venom,492,618,4.01936,4.57545,m
gem15,verge,462,540,4.32686,5.11095,m
gem15,version,468,650,4.73907,5.76529,m
gem15,victim,480,606,5.29145,5.47818,m
gem15,virtue,470,626,5.21099,5.55595,m
gem15,vowel,474,580,5.25749,4.99427,m
gem15,vulture,520,690,4.26518,3.99991,m
gem15,waitress,514,720,4.60257,5.02506,m
gem15,wallet,468,630,5.12129,4.96056,m
gem15,walnut,478,670,4.2289,4.67557,m
gem15,walrus,520,720,2.98325,3.07283,m
gem15,whimper,546,670,3.46881,4.16101,m
gem15,whisper,440,594,4.59519,4.78487,m
gem15,whore,488,570,3.89934,3.93941,m
gem15,wisdom,498,690,4.65779,5.20637,m
gem15,wish,392,474,5.72889,5.96988,m
gem15,wit,396,444,5.21069,5.32057,m
gem15,wood,372,470,6.64944,5.94212,m
gem15,wrath,478,580,4.44476,4.78889,m
gem15,wrestle,520,694,4.0721,4.75654,m
gem15,yeast,484,590,3.40678,3.33629,m
gem15,zebra,442,556,3.5409,3.93753,m
scope,affair,202.853,116.556,NA,NA,sd
scope,aisle,177.096,202.962,NA,NA,sd
scope,anchor,191.558,103.925,NA,NA,sd
scope,anger,249.919,119.565,NA,NA,sd
scope,ant,154.39,295.454,NA,NA,sd
scope,applause,143.073,173.179,NA,NA,sd
scope,apple,316.032,109.368,NA,NA,sd
scope,apron,297.036,135.543,NA,NA,sd
scope,arson,191.719,91.509,NA,NA,sd
scope,art,126.527,124.889,NA,NA,sd
scope,artist,165.468,129.404,NA,NA,sd
scope,aspect,232.257,133.302,NA,NA,sd
scope,asthma,229.056,87.883,NA,NA,sd
scope,attempt,125.765,138.316,NA,NA,sd
scope,author,91.79,104.762,NA,NA,sd
scope,baby,141.836,89.53,NA,NA,sd
scope,balloon,395.02,106.262,NA,NA,sd
scope,ban,233.705,105.197,NA,NA,sd
scope,bandage,328.361,211.631,NA,NA,sd
scope,basket,211.584,101.36,NA,NA,sd
scope,battle,144.357,93.577,NA,NA,sd
scope,bead,215.636,271.972,NA,NA,sd
scope,beer,194.983,84.888,NA,NA,sd
scope,beggar,236.005,109.386,NA,NA,sd
scope,belief,202.614,84.835,NA,NA,sd
scope,bitch,226.24,125.946,NA,NA,sd
scope,blame,80.448,67.519,NA,NA,sd
scope,bliss,139.905,85.744,NA,NA,sd
scope,blister,235.391,76.563,NA,NA,sd
scope,blood,116.063,102.604,NA,NA,sd
scope,blouse,291.316,99.969,NA,NA,sd
scope,boast,168.622,87.843,NA,NA,sd
scope,bondage,240.889,134.626,NA,NA,sd
scope,bonnet,198.486,82.031,NA,NA,sd
scope,bounce,91.693,89.541,NA,NA,sd
scope,bowel,160.727,174.701,NA,NA,sd
scope,bowl,262.133,169.839,NA,NA,sd
scope,bracket,363.649,109.818,NA,NA,sd
scope,breakfast,203.634,117.601,NA,NA,sd
scope,breast,246.151,151.593,NA,NA,sd
scope,bulge,204.508,141.433,NA,NA,sd
scope,button,160.594,96.582,NA,NA,sd
scope,camp,299.883,115.48,NA,NA,sd
scope,cancer,369.262,94.119,NA,NA,sd
scope,candle,197.406,158.515,NA,NA,sd
scope,candy,349.103,123.374,NA,NA,sd
scope,canoe,220.733,157.991,NA,NA,sd
scope,carcass,222.647,182.373,NA,NA,sd
scope,caress,232.858,170.315,NA,NA,sd
scope,carpet,238.904,128.693,NA,NA,sd
scope,carriage,119.16,197.936,NA,NA,sd
scope,castle,169.738,126.019,NA,NA,sd
scope,cattle,204.452,146.208,NA,NA,sd
scope,caution,279.534,90.457,NA,NA,sd
scope,cease,227.652,119.2,NA,NA,sd
scope,ceiling,220.936,130.566,NA,NA,sd
scope,chauffeur,293.968,255.657,NA,NA,sd
scope,chest,241.509,116.344,NA,NA,sd
scope,chew,144.337,110.539,NA,NA,sd
scope,child,248.814,88.71,NA,NA,sd
scope,chord,328.584,183.266,NA,NA,sd
scope,circuit,204.665,127.753,NA,NA,sd
scope,city,166.718,95.399,NA,NA,sd
scope,class,208.53,82.077,NA,NA,sd
scope,clergy,148.643,159.4,NA,NA,sd
scope,cloak,288.923,94.11,NA,NA,sd
scope,closure,222.979,131.209,NA,NA,sd
scope,clover,258.682,123.209,NA,NA,sd
scope,coffin,172.354,173.421,NA,NA,sd
scope,column,163.107,110.732,NA,NA,sd
scope,comb,287.892,96.062,NA,NA,sd
scope,compass,175.609,164.994,NA,NA,sd
scope,complex,113.48,159.066,NA,NA,sd
scope,concept,256.775,121.544,NA,NA,sd
scope,consent,238.093,146.768,NA,NA,sd
scope,console,250.307,144.912,NA,NA,sd
scope,contempt,285.077,146.308,NA,NA,sd
scope,context,191.926,118.189,NA,NA,sd
scope,contract,240.625,130.598,NA,NA,sd
scope,costume,352.207,109.73,NA,NA,sd
scope,cottage,262.781,94.227,NA,NA,sd
scope,cotton,192.922,148.662,NA,NA,sd
scope,couch,284.633,106.792,NA,NA,sd
scope,cough,217.731,90.718,NA,NA,sd
scope,county,202.191,179.811,NA,NA,sd
scope,courage,206.271,89.252,NA,NA,sd
scope,crab,268.759,103.327,NA,NA,sd
scope,cricket,199.219,173.319,NA,NA,sd
scope,crisis,151.389,136.52,NA,NA,sd
scope,crude,294.725,136.395,NA,NA,sd
scope,crystal,275.993,295.368,NA,NA,sd
scope,cuddle,200.601,154.386,NA,NA,sd
scope,culture,176.718,135.591,NA,NA,sd
scope,cure,249.763,143.894,NA,NA,sd
scope,curtain,221.217,180.315,NA,NA,sd
scope,cushion,292.632,125.206,NA,NA,sd
scope,dance,114.073,104.811,NA,NA,sd
scope,dandruff,263.786,110.113,NA,NA,sd
scope,dare,132.878,140.726,NA,NA,sd
scope,date,170.562,112.584,NA,NA,sd
scope,delight,247.18,91.292,NA,NA,sd
scope,desert,219.971,338.967,NA,NA,sd
scope,despair,162.12,176.428,NA,NA,sd
scope,dessert,210.854,164.992,NA,NA,sd
scope,device,137.264,143.979,NA,NA,sd
scope,dinner,174.893,116.85,NA,NA,sd
scope,disgust,291.938,244.862,NA,NA,sd
scope,doctor,186.077,87.565,NA,NA,sd
scope,doctrine,257.087,130.806,NA,NA,sd
scope,donkey,201.025,155.767,NA,NA,sd
scope,doom,196.266,172.054,NA,NA,sd
scope,doubt,240.809,80.3,NA,NA,sd
scope,dread,153.14,157.807,NA,NA,sd
scope,duty,168.907,146.487,NA,NA,sd
scope,ease,98.641,131.337,NA,NA,sd
scope,employ,183.431,163.083,NA,NA,sd
scope,escort,224.358,100.164,NA,NA,sd
scope,essence,247.479,136.91,NA,NA,sd
scope,excuse,153.474,135.841,NA,NA,sd
scope,faith,150.162,96.241,NA,NA,sd
scope,fame,194.876,145.76,NA,NA,sd
scope,farewell,347.489,99.267,NA,NA,sd
scope,fault,191.694,109.037,NA,NA,sd
scope,feat,142.012,108.118,NA,NA,sd
scope,fiction,180.959,160.534,NA,NA,sd
scope,figment,258.392,107.981,NA,NA,sd
scope,fire,171.212,119.388,NA,NA,sd
scope,flea,206.889,83.428,NA,NA,sd
scope,fleet,247.886,100.983,NA,NA,sd
scope,flourish,173.193,98.789,NA,NA,sd
scope,food,368.582,85.551,NA,NA,sd
scope,forehead,171.193,108.623,NA,NA,sd
scope,forge,282.251,93.514,NA,NA,sd
scope,fortress,316.907,189.187,NA,NA,sd
scope,fraud,186.775,86.329,NA,NA,sd
scope,freedom,285.271,83.808,NA,NA,sd
scope,function,205.228,114.816,NA,NA,sd
scope,fuss,205.196,214.349,NA,NA,sd
scope,gain,172.781,98.59,NA,NA,sd
scope,game,187.107,102.967,NA,NA,sd
scope,garbage,187.368,131.572,NA,NA,sd
scope,giraffe,233.836,194.815,NA,NA,sd
scope,gist,376.31,186.336,NA,NA,sd
scope,glacier,215.53,110.752,NA,NA,sd
scope,glee,161.619,104.348,NA,NA,sd
scope,gloom,172.288,115.471,NA,NA,sd
scope,goose,319.352,122.555,NA,NA,sd
scope,greed,206.146,104.256,NA,NA,sd
scope,grind,161.061,98.973,NA,NA,sd
scope,guilt,164.089,164.578,NA,NA,sd
scope,guitar,362.917,146.613,NA,NA,sd
scope,hall,196.408,164.658,NA,NA,sd
scope,ham,175.476,125.472,NA,NA,sd
scope,hammock,213.606,167.1,NA,NA,sd
scope,hand,179.53,117.779,NA,NA,sd
scope,handle,169.396,97.939,NA,NA,sd
scope,harvest,159.292,74.505,NA,NA,sd
scope,hate,121.062,90.926,NA,NA,sd
scope,head,124.313,206.793,NA,NA,sd
scope,health,114.253,112.836,NA,NA,sd
scope,heaven,185.736,163.043,NA,NA,sd
scope,hit,74.708,74.498,NA,NA,sd
scope,honey,204.187,66.303,NA,NA,sd
scope,hope,105.291,89.641,NA,NA,sd
scope,hostage,298.003,69.751,NA,NA,sd
scope,hostess,165.97,179.154,NA,NA,sd
scope,hurdle,296.586,124.075,NA,NA,sd
scope,husband,283.228,141.231,NA,NA,sd
scope,impress,281.381,125.774,NA,NA,sd
scope,incest,353.003,183.445,NA,NA,sd
scope,island,286.916,118.478,NA,NA,sd
scope,issue,218.476,91.555,NA,NA,sd
scope,item,107.96,78.327,NA,NA,sd
scope,jacket,113.356,111.605,NA,NA,sd
scope,jewel,374.618,109.777,NA,NA,sd
scope,jungle,156.891,272.972,NA,NA,sd
scope,junk,282.784,138.814,NA,NA,sd
scope,justice,163.469,89.921,NA,NA,sd
scope,kill,202.763,70.82,NA,NA,sd
scope,knock,231.213,100.012,NA,NA,sd
scope,knowledge,373.817,111.805,NA,NA,sd
scope,lace,176.963,89.595,NA,NA,sd
scope,ladder,121.962,110.961,NA,NA,sd
scope,launch,210.984,91.414,NA,NA,sd
scope,leaf,204.337,79.176,NA,NA,sd
scope,leisure,262.043,136.453,NA,NA,sd
scope,leopard,319.822,183.388,NA,NA,sd
scope,lettuce,173.095,99.008,NA,NA,sd
scope,limit,214.037,118.811,NA,NA,sd
scope,line,313.077,130.717,NA,NA,sd
scope,lobster,138.813,91.776,NA,NA,sd
scope,luck,212.509,107.135,NA,NA,sd
scope,luggage,330.716,116.528,NA,NA,sd
scope,lumber,180.871,204.934,NA,NA,sd
scope,lunch,170.612,123.208,NA,NA,sd
scope,lust,156.972,242.655,NA,NA,sd
scope,malice,225.709,161.426,NA,NA,sd
scope,mammal,329.854,149.628,NA,NA,sd
scope,mansion,264.237,178.978,NA,NA,sd
scope,marvel,186.635,164.816,NA,NA,sd
scope,mate,180.593,82.104,NA,NA,sd
scope,melon,127.455,89.325,NA,NA,sd
scope,menace,197.676,145.583,NA,NA,sd
scope,merchant,351.295,82.226,NA,NA,sd
scope,message,180.706,130.486,NA,NA,sd
scope,metal,147.675,121.955,NA,NA,sd
scope,methane,268.325,125.29,NA,NA,sd
scope,method,216.738,91.85,NA,NA,sd
scope,midst,197.861,126.054,NA,NA,sd
scope,mirror,182.033,92.409,NA,NA,sd
scope,mischief,247.013,108.522,NA,NA,sd
scope,mistress,184.27,103.792,NA,NA,sd
scope,model,375.105,129.218,NA,NA,sd
scope,moisture,314.076,110.892,NA,NA,sd
scope,moment,129.73,176.658,NA,NA,sd
scope,monarch,136.259,199.675,NA,NA,sd
scope,monkey,166.526,128.097,NA,NA,sd
scope,monster,211.988,96.542,NA,NA,sd
scope,mood,204.303,135.599,NA,NA,sd
scope,morsel,223.505,95.758,NA,NA,sd
scope,moth,245.36,109.014,NA,NA,sd
scope,mother,208.711,101.523,NA,NA,sd
scope,mug,266.891,102.57,NA,NA,sd
scope,mural,170.302,177.335,NA,NA,sd
scope,myth,176.332,75.598,NA,NA,sd
scope,necklace,418.799,146.844,NA,NA,sd
